#    Energy_eV   Re_FT_dcf   Re_FT_dcf1   Re_FT_dcf2
2.709942182910088260e+00 2.937358837887371621e-02 3.440738035869274119e-05 2.933918099852034569e-02
2.711053540989661226e+00 2.968614416258566827e-02 3.583331786718751461e-05 2.965031084472053921e-02
2.712164899069234636e+00 3.000358468154743635e-02 3.797368510344501435e-05 2.996561099644211301e-02
2.713276257148807602e+00 3.032485414875328925e-02 4.053893912366647736e-05 3.028431520963331680e-02
2.714387615228381012e+00 3.064878865906886518e-02 4.316937448110115061e-05 3.060561928459259312e-02
2.715498973307954422e+00 3.097431741274695241e-02 4.549423982008419653e-05 3.092882317293281849e-02
2.716610331387527388e+00 3.130064865483825343e-02 4.719276279060623735e-05 3.125345589204817087e-02
2.717721689467100799e+00 3.162740941822513724e-02 4.804703863809390023e-05 3.157936237958822168e-02
2.718833047546674209e+00 3.195471576982692602e-02 4.797806413341726623e-05 3.190673770569377177e-02
2.719944405626247175e+00 3.228316173331892414e-02 4.705896182077308059e-05 3.223610277149573100e-02
2.721055763705820585e+00 3.261372851003954687e-02 4.550318672735952801e-05 3.256822532331594966e-02
2.722167121785393551e+00 3.294762881873653654e-02 4.362962308342316646e-05 3.290399919565209497e-02
2.723278479864966961e+00 3.328611195085885710e-02 4.181028518219822432e-05 3.324430166568097950e-02
2.724389837944540371e+00 3.363026170483012639e-02 4.040920725566976492e-05 3.358985249757322905e-02
2.725501196024113337e+00 3.398082063027187821e-02 3.972256841960784070e-05 3.394109806185779260e-02
2.726612554103686747e+00 3.433806976310527920e-02 3.992990806230422050e-05 3.429813985504543555e-02
2.727723912183259714e+00 3.470178395451676417e-02 4.106447387486806172e-05 3.466071948064564784e-02
2.728835270262833124e+00 3.507127047979126389e-02 4.300760550521401268e-05 3.502826287429185864e-02
2.729946628342406534e+00 3.544548489863900281e-02 4.550810667529399698e-05 3.539997679196318220e-02
2.731057986421979500e+00 3.582320538170898766e-02 4.822344680384538235e-05 3.577498193491013279e-02
2.732169344501552910e+00 3.620323702665370624e-02 5.077603632507772806e-05 3.615246099032709548e-02
2.733280702581126320e+00 3.658461266341347246e-02 5.281533071995005754e-05 3.653179733269246166e-02
2.734392060660699286e+00 3.696675712723736240e-02 5.407554788999999060e-05 3.691268157934823879e-02
2.735503418740272696e+00 3.734958789557271674e-02 5.441949345985768751e-05 3.729516840211325596e-02
2.736614776819845662e+00 3.773353537568296251e-02 5.386126411905765713e-05 3.767967411156321333e-02
2.737726134899419073e+00 3.811947929371395372e-02 5.256406752112461700e-05 3.806691522618908113e-02
2.738837492978992483e+00 3.850861141333285220e-02 5.081348906720567488e-05 3.845779792426728266e-02
2.739948851058565449e+00 3.890224693518013616e-02 4.897057833710620576e-05 3.885327635684652364e-02
2.741060209138138859e+00 3.930161540579697049e-02 4.741245544242610204e-05 3.925420295035250695e-02
2.742171567217711825e+00 3.970766538907208321e-02 4.647020159318552516e-05 3.966119518747791839e-02
2.743282925297285235e+00 4.012091495939420355e-02 4.637425730206832370e-05 4.007454070209028052e-02
2.744394283376858645e+00 4.054137261239407902e-02 4.721632834580292916e-05 4.049415628405180628e-02
2.745505641456431611e+00 4.096854167234444816e-02 4.893409316952777323e-05 4.091960757917664782e-02
2.746616999536005022e+00 4.140150759700492178e-02 5.132125945136946539e-05 4.135018633754988099e-02
2.747728357615577988e+00 4.183909397785079420e-02 5.406134745567991941e-05 4.178503263039627658e-02
2.748839715695151398e+00 4.228006174959616364e-02 5.677966941807166085e-05 4.222328208017658846e-02
2.749951073774724808e+00 4.272331900326702125e-02 5.910497132046918772e-05 4.266421403194666645e-02
2.751062431854297774e+00 4.316810702772273106e-02 6.073060138477798454e-05 4.310737642634009797e-02
2.752173789933871184e+00 4.361413207077895898e-02 6.146513401455545660e-05 4.355266693676045769e-02
2.753285148013444150e+00 4.406162119126737220e-02 6.126410021506182300e-05 4.400035709105191289e-02
2.754396506093017560e+00 4.451129300852171150e-02 6.023757437509914500e-05 4.445105543414375887e-02
2.755507864172590970e+00 4.496424810762625346e-02 5.863233438529945568e-05 4.490561577323705367e-02
2.756619222252163937e+00 4.542179703911016636e-02 5.679149550333809348e-05 4.536500554360491100e-02
2.757730580331737347e+00 4.588525408888174256e-02 5.509822990954625535e-05 4.583015585897219635e-02
2.758841938411310757e+00 4.635573061248926541e-02 5.391281197200807108e-05 4.630181780051809831e-02
2.759953296490883723e+00 4.683396179581165997e-02 5.351333994868567086e-05 4.678044845586257217e-02
2.761064654570457133e+00 4.732019521144008312e-02 5.404989345148525067e-05 4.726614531798873503e-02
2.762176012650030099e+00 4.781415938659652060e-02 5.551968762766671555e-05 4.775863969897192057e-02
2.763287370729603509e+00 4.831511745135232128e-02 5.776733948397119208e-05 4.825735011187604756e-02
2.764398728809176919e+00 4.882199695715663812e-02 6.051023455308287701e-05 4.876148672260191552e-02
2.765510086888749886e+00 4.933357444148605414e-02 6.338485161251241728e-05 4.927018958987480074e-02
2.766621444968323296e+00 4.984868432583909603e-02 6.600644917074174325e-05 4.978267787666706967e-02
2.767732803047896262e+00 5.036641774892250401e-02 6.803230926320277653e-05 5.029838543965640951e-02
2.768844161127469672e+00 5.088627861358707705e-02 6.921813670090484153e-05 5.081706047688879652e-02
2.769955519207043082e+00 5.140827118782410887e-02 6.945832563453287266e-05 5.133881286219119100e-02
2.771066877286616048e+00 5.193290488913290120e-02 6.880344894705341379e-05 5.186410144019176771e-02
2.772178235366189458e+00 5.246111553757830392e-02 6.745206639964655443e-05 5.239366347118113582e-02
2.773289593445762868e+00 5.299411613986876324e-02 6.571817037784704056e-05 5.292839796949035114e-02
2.774400951525335834e+00 5.353320189434158938e-02 6.397959912422418211e-05 5.346922229521561265e-02
2.775512309604909245e+00 5.407954166984620115e-02 6.261588608958896011e-05 5.401692578376156989e-02
2.776623667684482211e+00 5.463399045965845052e-02 6.194576284589825696e-05 5.457204469681481429e-02
2.777735025764055621e+00 5.519695387335320225e-02 6.217460233645326188e-05 5.513477927101714804e-02
2.778846383843629031e+00 5.576832716748152119e-02 6.336046558804583569e-05 5.570496670189310079e-02
2.779957741923201997e+00 5.634751903542055407e-02 6.540436353513370382e-05 5.628211467188208583e-02
2.781069100002775407e+00 5.693355640004488932e-02 6.806636673710937159e-05 5.686549003330611946e-02
2.782180458082348373e+00 5.752525308311531860e-02 7.100494320260794935e-05 5.745424813990981927e-02
2.783291816161921783e+00 5.812141466245077798e-02 7.383307786386675807e-05 5.804758158459087658e-02
2.784403174241495194e+00 5.872104581767709913e-02 7.618195679401270617e-05 5.864486386088408471e-02
2.785514532321068160e+00 5.932352600068494658e-02 7.776174232704502432e-05 5.924576425835914595e-02
2.786625890400641570e+00 5.992872442981368730e-02 7.840943060561649945e-05 5.985031499921079912e-02
2.787737248480214980e+00 6.053703534867605623e-02 7.811589633698634333e-05 6.045891945233636267e-02
2.788848606559787946e+00 6.114932758237434651e-02 7.702764492735656116e-05 6.107229993744782426e-02
2.789959964639361356e+00 6.176681650520864097e-02 7.542294927865562492e-05 6.169139355593553781e-02
2.791071322718934322e+00 6.239087929332146065e-02 7.366626407400571374e-05 6.231721302924756595e-02
2.792182680798507732e+00 6.302284366298532836e-02 7.214839069643108681e-05 6.295069527228523698e-02
