#    Energy_eV   Re_FT_dcf   Re_FT_dcf1   Re_FT_dcf2
2.578466192763038567e+00 1.488956181804003687e-01 -4.736807091431668006e-05 1.489429862513140523e-01
2.579577550842611977e+00 1.503102406103733191e-01 -4.779857249860113678e-05 1.503580391828716889e-01
2.580688908922184943e+00 1.517364090169325552e-01 -4.803882743567962154e-05 1.517844478443671763e-01
2.581800267001758353e+00 1.531742445298491240e-01 -4.824458865546848009e-05 1.532224891185021975e-01
2.582911625081331763e+00 1.546240948592577658e-01 -4.858028686425047899e-05 1.546726751461208194e-01
2.584022983160904730e+00 1.560865012184968204e-01 -4.919195907333952152e-05 1.561356931775685353e-01
2.585134341240478140e+00 1.575621351248771007e-01 -5.018319942314372644e-05 1.576123183243029469e-01
2.586245699320051106e+00 1.590517146546982230e-01 -5.159809169242168413e-05 1.591033127463856722e-01
2.587357057399624516e+00 1.605559131438221709e-01 -5.341393679742339183e-05 1.606093270806183138e-01
2.588468415479197926e+00 1.620752746921984844e-01 -5.554497885507281199e-05 1.621308196710553873e-01
2.589579773558770892e+00 1.636101499003746185e-01 -5.785652447446357731e-05 1.636680064248501043e-01
2.590691131638344302e+00 1.651606621554800869e-01 -6.018713923918480972e-05 1.652208492947205287e-01
2.591802489717917268e+00 1.667267099773562522e-01 -6.237527444898628118e-05 1.667890852518081890e-01
2.592913847797490678e+00 1.683080051872015703e-01 -6.428594531617853782e-05 1.683722911325183647e-01
2.594025205877064089e+00 1.699041408958473498e-01 -6.583306987953574288e-05 1.699699739657234143e-01
2.595136563956637055e+00 1.715146784611678576e-01 -6.699378843269993304e-05 1.715816722495953073e-01
2.596247922036210465e+00 1.731392394282318392e-01 -6.781239990412387460e-05 1.732070518281350335e-01
2.597359280115783875e+00 1.747775875661879974e-01 -6.839325817463877942e-05 1.748459808243621183e-01
2.598470638195356841e+00 1.764296876217733012e-01 -6.888378727427849470e-05 1.764985714090553659e-01
2.599581996274930251e+00 1.780957310942830607e-01 -6.945040096863204341e-05 1.781651814952512347e-01
