#    Energy_eV   Re_FT_dcf   Re_FT_dcf1   Re_FT_dcf2
2.321725711616763554e+00 -5.414453102275922081e-02 -8.821188731435876049e-03 -4.532334229132245484e-02
2.322837069696336521e+00 -5.420245218334499709e-02 -8.830280181849380419e-03 -4.537217200149748497e-02
2.323948427775909931e+00 -5.425762626103233788e-02 -8.834650248881520743e-03 -4.542297601214879271e-02
2.325059785855483341e+00 -5.431317481466929609e-02 -8.836463536697522492e-03 -4.547671127797013602e-02
2.326171143935056307e+00 -5.437212107486110585e-02 -8.838824927386220234e-03 -4.553329614747619880e-02
2.327282502014629717e+00 -5.443628993239954528e-02 -8.844650921397401860e-03 -4.559163901099945460e-02
2.328393860094203127e+00 -5.450564248219254976e-02 -8.855607668394556431e-03 -4.565003481379462102e-02
2.329505218173776093e+00 -5.457828780689157749e-02 -8.871502377944174081e-03 -4.570678542894728719e-02
2.330616576253349503e+00 -5.465116859816373379e-02 -8.890350398453301592e-03 -4.576081819970535119e-02
2.331727934332922469e+00 -5.472117204363317194e-02 -8.909094663895835223e-03 -4.581207737973297389e-02
2.332839292412495880e+00 -5.478626235548652440e-02 -8.924716696497077967e-03 -4.586154565898789559e-02
2.333950650492069290e+00 -5.484622291549776096e-02 -8.935335391480047143e-03 -4.591088752401199097e-02
2.335062008571642256e+00 -5.490273750704742495e-02 -8.940893593385066881e-03 -4.596184391365971261e-02
2.336173366651215666e+00 -5.495878021525892748e-02 -8.943181866126184362e-03 -4.601559834913120095e-02
2.337284724730788632e+00 -5.501753506766367263e-02 -8.945189718624506348e-03 -4.607234534904003365e-02
2.338396082810362042e+00 -5.508123787658764786e-02 -8.950019347904793546e-03 -4.613121852867750616e-02
2.339507440889935452e+00 -5.515036156552917401e-02 -8.959756596945308432e-03 -4.619060496858121839e-02
2.340618798969508418e+00 -5.522344184356151042e-02 -8.974710045650726581e-03 -4.624873179791536698e-02
2.341730157049081829e+00 -5.529760749943695569e-02 -8.993295819808700201e-03 -4.630431167962838906e-02
2.342841515128655239e+00 -5.536962330369804564e-02 -9.012611104912872026e-03 -4.635701219878659435e-02
2.343952873208228205e+00 -5.543706674619378744e-02 -9.029488720862533305e-03 -4.640757802532936849e-02
2.345064231287801615e+00 -5.549921064028532497e-02 -9.041649657842324578e-03 -4.645756098244667454e-02
2.346175589367374581e+00 -5.555729007373409745e-02 -9.048534185459635934e-03 -4.650875588827035195e-02
2.347286947446947991e+00 -5.561405575784902910e-02 -9.051508465182531160e-03 -4.656254729266606079e-02
2.348398305526521401e+00 -5.567277533131486517e-02 -9.053370428701416200e-03 -4.661940490261558268e-02
2.349509663606094367e+00 -5.573604524504409408e-02 -9.057333642354658057e-03 -4.667871160269095043e-02
2.350621021685667777e+00 -5.580484525625979686e-02 -9.065858196337102382e-03 -4.673898705992120955e-02
2.351732379765240744e+00 -5.587817986592211184e-02 -9.079753950677492760e-03 -4.679842591524296935e-02
2.352843737844814154e+00 -5.595343794414559674e-02 -9.097883025403178878e-03 -4.685555491874265899e-02
2.353955095924387564e+00 -5.602734066095201720e-02 -9.117570820746434546e-03 -4.690976984020480550e-02
2.355066454003960530e+00 -5.609713362072069748e-02 -9.135577110861967803e-03 -4.696155650985741475e-02
2.356177812083533940e+00 -5.616158978742549074e-02 -9.149274629254244839e-03 -4.701231515817085732e-02
2.357289170163107350e+00 -5.622145804758281462e-02 -9.157606451411087756e-03 -4.706385159617110930e-02
2.358400528242680316e+00 -5.627919346167721548e-02 -9.161473298044760585e-03 -4.711772016363048599e-02
2.359511886322253726e+00 -5.633806638025736641e-02 -9.163408832793873415e-03 -4.717465754746245216e-02
2.360623244401826692e+00 -5.640097371910581664e-02 -9.166659985398971366e-03 -4.723431373370904490e-02
2.361734602481400103e+00 -5.646938448811961164e-02 -9.174006113733279913e-03 -4.729537837438389097e-02
2.362845960560973513e+00 -5.654280340603971833e-02 -9.186746440371583791e-03 -4.735605696566787953e-02
2.363957318640546479e+00 -5.661894845748061122e-02 -9.204224651578021138e-03 -4.741472380590228825e-02
2.365068676720119889e+00 -5.669457876341098962e-02 -9.224064611073883035e-03 -4.747051415233533717e-02
2.366180034799692855e+00 -5.676667245032274850e-02 -9.243032557292980844e-03 -4.752363989302839375e-02
2.367291392879266265e+00 -5.683352646018271365e-02 -9.258212948565597636e-03 -4.757531351161957411e-02
2.368402750958839675e+00 -5.689537806457763830e-02 -9.268070420475189169e-03 -4.762730764410193912e-02
2.369514109038412641e+00 -5.695432131738178971e-02 -9.273011067485785464e-03 -4.768131024989440137e-02
2.370625467117986052e+00 -5.701354788669443091e-02 -9.275237882458906707e-03 -4.773831000423476439e-02
2.371736825197559018e+00 -5.707618754416422108e-02 -9.277951800940481900e-03 -4.779823574322408092e-02
2.372848183277132428e+00 -5.714416960874120488e-02 -9.284188110640476457e-03 -4.785998149809742724e-02
2.373959541356705838e+00 -5.721751958092639867e-02 -9.295711214235523323e-03 -4.792180836668898103e-02
2.375070899436278804e+00 -5.729434743219820325e-02 -9.312370199192310585e-03 -4.798197723300377110e-02
2.376182257515852214e+00 -5.737153272685601574e-02 -9.332150589271301019e-03 -4.803938213758437992e-02
2.377293615595425180e+00 -5.744585825013655278e-02 -9.351904606026494038e-03 -4.809395364411002405e-02
2.378404973674998590e+00 -5.751518031953783971e-02 -9.368495229984650369e-03 -4.814668508955269322e-02
2.379516331754572001e+00 -5.757921006871574016e-02 -9.379938263150240305e-03 -4.819927180556587976e-02
2.380627689834144967e+00 -5.763962096454965794e-02 -9.386126621428417249e-03 -4.825349434312564689e-02
2.381739047913718377e+00 -5.769944256537211380e-02 -9.388872472936658081e-03 -4.831057009243860251e-02
2.382850405993291787e+00 -5.776196014867390760e-02 -9.391250730328230475e-03 -4.837070941834538396e-02
2.383961764072864753e+00 -5.782951989288212524e-02 -9.396481720940666471e-03 -4.843303817194405392e-02
2.385073122152438163e+00 -5.790267418149048356e-02 -9.406759026276847666e-03 -4.849591515521110840e-02
2.386184480232011129e+00 -5.797997842347764330e-02 -9.422449133842153782e-03 -4.855752928963372184e-02
2.387295838311584539e+00 -5.805851415779347130e-02 -9.441954910770983603e-03 -4.861655924702300985e-02
2.388407196391157949e+00 -5.813494907087962682e-02 -9.462293737916394748e-03 -4.867265533296253471e-02
2.389518554470730916e+00 -5.820674896595986331e-02 -9.480181051742260501e-03 -4.872656791421582645e-02
2.390629912550304326e+00 -5.827310093387631784e-02 -9.493225683240345478e-03 -4.877987525063700452e-02
2.391741270629877292e+00 -5.833521146702296684e-02 -9.500802004252698052e-03 -4.883440946276926958e-02
2.392852628709450702e+00 -5.839587022814353434e-02 -9.504280801893534580e-03 -4.889158942625184551e-02
2.393963986789024112e+00 -5.845843721772903123e-02 -9.506533712669774927e-03 -4.895190350505689708e-02
2.395075344868597078e+00 -5.852562107877233577e-02 -9.510890368106901874e-03 -4.901473071066098780e-02
2.396186702948170488e+00 -5.859849275777544858e-02 -9.519926961437821453e-03 -4.907856579633500943e-02
2.397298061027743898e+00 -5.867609370264131874e-02 -9.534526978704844363e-03 -4.914156672394041220e-02
2.398409419107316864e+00 -5.875578194617984973e-02 -9.553556525322333751e-03 -4.920222542085755241e-02
2.399520777186890275e+00 -5.883419114916720732e-02 -9.574273532626263739e-03 -4.925991761654030521e-02
2.400632135266463241e+00 -5.890845449530808520e-02 -9.593323166812250599e-03 -4.931513132849158626e-02
2.401743493346036651e+00 -5.897724850172968852e-02 -9.607958095657674266e-03 -4.936929040607138802e-02
2.402854851425610061e+00 -5.904127673223204253e-02 -9.617039774056111712e-03 -4.942423695817694390e-02
2.403966209505183027e+00 -5.910301666972649082e-02 -9.621455848075248160e-03 -4.948156082165539732e-02
2.405077567584756437e+00 -5.916582085217076542e-02 -9.623800694163780339e-03 -4.954202015800335951e-02
